<<<<<<< HEAD
OrderID,EmployeeID,Location,Date,OrderTotal,orderComplete
5734,1,College Station,2024-07-21 10:19:00,6.75,True
5735,1,College Station,2024-07-21 21:49:00,7.5,True
5736,1,College Station,2024-07-21 08:01:00,7.25,True
5737,1,College Station,2024-07-21 21:17:00,15.5,True
5738,1,College Station,2024-07-21 18:03:00,13.5,True
5739,1,College Station,2024-07-21 09:08:00,7.2,True
5740,1,College Station,2024-07-21 14:56:00,15.0,True
5741,1,College Station,2024-07-21 12:24:00,15.0,True
5742,1,College Station,2024-07-21 13:02:00,7.0,True
5743,1,College Station,2024-07-21 21:53:00,14.0,True
5744,1,College Station,2024-07-21 20:29:00,12.0,True
5745,1,College Station,2024-07-21 16:37:00,7.25,True
5746,1,College Station,2024-07-21 13:24:00,14.4,True
5747,1,College Station,2024-07-21 16:16:00,6.5,True
5748,1,College Station,2024-07-21 14:57:00,6.25,True
5749,1,College Station,2024-07-21 18:57:00,6.25,True
5750,1,College Station,2024-07-21 18:32:00,7.25,True
5751,1,College Station,2024-07-21 19:42:00,15.39,True
5752,1,College Station,2024-07-21 15:11:00,14.0,True
5753,1,College Station,2024-07-21 13:53:00,11.6,True
5754,1,College Station,2024-07-21 14:15:00,21.5,True
5755,1,College Station,2024-07-21 09:50:00,6.5,True
5756,1,College Station,2024-07-21 12:37:00,15.5,True
5757,1,College Station,2024-07-21 11:19:00,15.1,True
5758,1,College Station,2024-07-21 09:07:00,6.25,True
5759,1,College Station,2024-07-21 16:20:00,14.0,True
5760,1,College Station,2024-07-21 21:19:00,6.5,True
5761,1,College Station,2024-07-21 10:21:00,6.5,True
5762,1,College Station,2024-07-21 18:09:00,12.5,True
5763,1,College Station,2024-07-21 08:24:00,10.9,True
5764,1,College Station,2024-07-21 13:08:00,8.0,True
5765,1,College Station,2024-07-21 09:29:00,15.4,True
5766,1,College Station,2024-07-21 21:18:00,14.0,True
5767,1,College Station,2024-07-21 11:20:00,13.5,True
5768,1,College Station,2024-07-21 08:01:00,6.55,True
5769,1,College Station,2024-07-21 17:52:00,8.25,True
5770,1,College Station,2024-07-21 08:11:00,6.7,True
5771,1,College Station,2024-07-21 20:16:00,7.5,True
5772,1,College Station,2024-07-21 19:27:00,14.0,True
5773,1,College Station,2024-07-21 17:06:00,6.5,True
5774,1,College Station,2024-07-21 13:46:00,10.4,True
5775,1,College Station,2024-07-21 13:26:00,7.0,True
5776,1,College Station,2024-07-21 15:52:00,5.8,True
5777,1,College Station,2024-07-21 08:20:00,7.0,True
5778,1,College Station,2024-07-21 15:50:00,7.25,True
5779,1,College Station,2024-07-21 07:18:00,6.7,True
5780,1,College Station,2024-07-21 09:39:00,12.5,True
5781,1,College Station,2024-07-21 10:50:00,14.4,True
5782,1,College Station,2024-07-21 18:11:00,11.9,True
5783,1,College Station,2024-07-21 20:24:00,7.25,True
5784,1,College Station,2024-07-21 07:26:00,13.0,True
5785,1,College Station,2024-07-21 15:07:00,7.05,True
5786,1,College Station,2024-07-21 12:28:00,6.75,True
5787,1,College Station,2024-07-21 13:19:00,7.25,True
5788,1,College Station,2024-07-21 07:58:00,15.0,True
5789,1,College Station,2024-07-21 18:56:00,8.25,True
5790,1,College Station,2024-07-21 19:18:00,13.5,True
5791,1,College Station,2024-07-21 09:28:00,8.0,True
5792,1,College Station,2024-07-21 15:41:00,15.0,True
5793,1,College Station,2024-07-21 17:45:00,14.5,True
5794,1,College Station,2024-07-21 13:44:00,6.5,True
5795,1,College Station,2024-07-21 12:09:00,7.5,True
5796,1,College Station,2024-07-21 07:49:00,16.39,True
5797,1,College Station,2024-07-21 08:07:00,15.5,True
5798,1,College Station,2024-07-21 14:03:00,12.1,True
5799,1,College Station,2024-07-21 11:49:00,13.5,True
5800,1,College Station,2024-07-21 11:56:00,12.5,True
5801,1,College Station,2024-07-21 09:46:00,12.95,True
5802,1,College Station,2024-07-21 09:46:00,8.8,True
5803,1,College Station,2024-07-21 21:32:00,14.5,True
5804,1,College Station,2024-07-21 09:30:00,13.0,True
5805,1,College Station,2024-07-21 18:27:00,7.25,True
5806,1,College Station,2024-07-21 14:02:00,13.0,True
5807,1,College Station,2024-07-21 15:55:00,10.8,True
5808,1,College Station,2024-07-21 08:21:00,6.75,True
5809,2,College Station,2024-07-22 14:00:00,16.4,True
5810,2,College Station,2024-07-22 17:34:00,8.25,True
5811,2,College Station,2024-07-22 10:02:00,6.25,True
5812,2,College Station,2024-07-22 14:48:00,14.5,True
5813,2,College Station,2024-07-22 18:30:00,14.5,True
5814,2,College Station,2024-07-22 17:19:00,33.0,True
5815,2,College Station,2024-07-22 21:59:00,6.75,True
5816,2,College Station,2024-07-22 20:37:00,12.1,True
5817,2,College Station,2024-07-22 07:37:00,15.0,True
5818,2,College Station,2024-07-22 13:21:00,14.5,True
5819,2,College Station,2024-07-22 16:37:00,14.5,True
5820,2,College Station,2024-07-22 19:48:00,14.0,True
5821,2,College Station,2024-07-22 10:11:00,7.0,True
5822,2,College Station,2024-07-22 19:00:00,6.5,True
5823,2,College Station,2024-07-22 15:00:00,7.0,True
5824,2,College Station,2024-07-22 07:58:00,6.7,True
5825,2,College Station,2024-07-22 14:47:00,17.0,True
5826,2,College Station,2024-07-22 16:36:00,5.45,True
5827,2,College Station,2024-07-22 20:58:00,7.5,True
5828,2,College Station,2024-07-22 15:41:00,7.5,True
5829,2,College Station,2024-07-22 07:11:00,14.5,True
5830,2,College Station,2024-07-22 10:21:00,13.0,True
5831,2,College Station,2024-07-22 07:27:00,16.5,True
5832,2,College Station,2024-07-22 16:22:00,15.5,True
5833,2,College Station,2024-07-22 19:57:00,14.5,True
5834,2,College Station,2024-07-22 17:45:00,15.0,True
5835,2,College Station,2024-07-22 08:59:00,15.0,True
5836,2,College Station,2024-07-22 07:23:00,6.0,True
5837,2,College Station,2024-07-22 20:46:00,16.5,True
5838,2,College Station,2024-07-22 14:48:00,15.89,True
5839,2,College Station,2024-07-22 17:59:00,14.5,True
5840,2,College Station,2024-07-22 09:32:00,5.85,True
5841,2,College Station,2024-07-22 19:35:00,7.75,True
5842,2,College Station,2024-07-22 14:12:00,6.0,True
5843,2,College Station,2024-07-22 15:28:00,13.5,True
5844,2,College Station,2024-07-22 20:43:00,7.5,True
5845,2,College Station,2024-07-22 15:49:00,6.25,True
5846,2,College Station,2024-07-22 16:16:00,14.0,True
5847,2,College Station,2024-07-22 20:01:00,6.5,True
5848,2,College Station,2024-07-22 14:39:00,12.1,True
5849,2,College Station,2024-07-22 09:50:00,7.5,True
5850,2,College Station,2024-07-22 15:08:00,15.0,True
5851,2,College Station,2024-07-22 15:50:00,6.0,True
5852,2,College Station,2024-07-22 12:21:00,7.0,True
5853,2,College Station,2024-07-22 09:00:00,6.5,True
5854,2,College Station,2024-07-22 19:13:00,7.25,True
5855,2,College Station,2024-07-22 12:26:00,14.9,True
5856,2,College Station,2024-07-22 16:19:00,7.0,True
5857,2,College Station,2024-07-22 18:23:00,8.0,True
5858,2,College Station,2024-07-22 07:55:00,13.5,True
5859,2,College Station,2024-07-22 19:28:00,15.0,True
5860,2,College Station,2024-07-22 12:20:00,13.0,True
5861,2,College Station,2024-07-22 13:38:00,7.75,True
5862,2,College Station,2024-07-22 17:24:00,11.9,True
5863,2,College Station,2024-07-22 11:08:00,13.5,True
5864,2,College Station,2024-07-22 18:53:00,7.55,True
5865,2,College Station,2024-07-22 12:32:00,14.5,True
5866,2,College Station,2024-07-22 19:16:00,7.25,True
5867,2,College Station,2024-07-22 19:10:00,6.25,True
5868,2,College Station,2024-07-22 08:55:00,7.25,True
5869,2,College Station,2024-07-22 17:19:00,15.5,True
5870,2,College Station,2024-07-22 17:15:00,16.5,True
5871,2,College Station,2024-07-22 21:10:00,13.0,True
5872,2,College Station,2024-07-22 14:28:00,6.5,True
5873,2,College Station,2024-07-22 15:02:00,5.95,True
5874,2,College Station,2024-07-22 16:42:00,12.5,True
5875,2,College Station,2024-07-22 14:06:00,6.5,True
5876,2,College Station,2024-07-22 12:28:00,10.9,True
5877,2,College Station,2024-07-22 19:40:00,13.0,True
5878,2,College Station,2024-07-22 07:36:00,11.5,True
5879,2,College Station,2024-07-22 09:19:00,14.0,True
5880,2,College Station,2024-07-22 11:21:00,7.0,True
5881,2,College Station,2024-07-22 11:37:00,7.2,True
5882,2,College Station,2024-07-22 10:45:00,6.05,True
5883,2,College Station,2024-07-22 18:19:00,7.7,True
5884,2,College Station,2024-07-22 08:03:00,13.5,True
5885,2,College Station,2024-07-22 20:28:00,6.5,True
5886,2,College Station,2024-07-22 16:47:00,6.5,True
5887,2,College Station,2024-07-22 10:33:00,7.5,True
5888,2,College Station,2024-07-22 12:13:00,13.0,True
5889,2,College Station,2024-07-22 08:49:00,6.5,True
5890,2,College Station,2024-07-22 15:07:00,13.5,True
5891,2,College Station,2024-07-22 20:22:00,14.5,True
5892,2,College Station,2024-07-22 11:47:00,15.5,True
5893,2,College Station,2024-07-22 18:15:00,13.5,True
5894,2,College Station,2024-07-22 19:44:00,8.5,True
5895,2,College Station,2024-07-22 18:21:00,5.75,True
5896,2,College Station,2024-07-22 16:13:00,5.65,True
5897,2,College Station,2024-07-22 11:23:00,13.0,True
5898,2,College Station,2024-07-22 08:50:00,14.5,True
5899,2,College Station,2024-07-22 17:49:00,13.1,True
5900,2,College Station,2024-07-22 18:16:00,13.0,True
5901,2,College Station,2024-07-22 19:02:00,13.0,True
5902,2,College Station,2024-07-22 16:28:00,13.5,True
5903,2,College Station,2024-07-22 17:36:00,13.5,True
5904,2,College Station,2024-07-22 19:13:00,6.75,True
5905,2,College Station,2024-07-22 07:14:00,4.65,True
5906,2,College Station,2024-07-22 14:43:00,12.5,True
5907,2,College Station,2024-07-22 11:57:00,6.0,True
5908,2,College Station,2024-07-22 15:50:00,6.75,True
5909,2,College Station,2024-07-22 11:56:00,7.05,True
5910,2,College Station,2024-07-22 19:24:00,6.0,True
5911,2,College Station,2024-07-22 09:24:00,14.5,True
5912,2,College Station,2024-07-22 17:26:00,7.25,True
5913,2,College Station,2024-07-22 19:42:00,14.0,True
5914,2,College Station,2024-07-22 14:37:00,6.5,True
5915,2,College Station,2024-07-22 08:43:00,6.5,True
5916,2,College Station,2024-07-22 12:36:00,7.5,True
5917,2,College Station,2024-07-22 21:59:00,14.5,True
5918,2,College Station,2024-07-22 10:56:00,6.05,True
5919,2,College Station,2024-07-22 13:33:00,15.0,True
5920,2,College Station,2024-07-22 07:49:00,14.0,True
5921,2,College Station,2024-07-22 11:39:00,6.05,True
5922,2,College Station,2024-07-22 20:19:00,15.4,True
5923,2,College Station,2024-07-22 14:50:00,17.0,True
5924,2,College Station,2024-07-22 08:53:00,7.0,True
5925,2,College Station,2024-07-22 11:20:00,6.05,True
5926,2,College Station,2024-07-22 11:21:00,11.9,True
5927,2,College Station,2024-07-22 10:00:00,13.5,True
5928,2,College Station,2024-07-22 09:35:00,7.5,True
5929,2,College Station,2024-07-22 11:48:00,6.8,True
5930,2,College Station,2024-07-22 20:49:00,7.25,True
5931,2,College Station,2024-07-22 15:56:00,13.5,True
5932,2,College Station,2024-07-22 17:40:00,11.1,True
5933,2,College Station,2024-07-22 13:33:00,17.0,True
5934,2,College Station,2024-07-22 13:27:00,17.4,True
5935,2,College Station,2024-07-22 12:59:00,14.0,True
5936,2,College Station,2024-07-22 08:48:00,8.0,True
5937,2,College Station,2024-07-22 14:40:00,7.75,True
5938,2,College Station,2024-07-22 14:26:00,7.0,True
5939,2,College Station,2024-07-22 13:13:00,6.5,True
5940,2,College Station,2024-07-22 16:58:00,7.0,True
5941,2,College Station,2024-07-22 10:35:00,6.25,True
5942,2,College Station,2024-07-22 11:39:00,7.0,True
5943,2,College Station,2024-07-22 16:38:00,15.5,True
5944,2,College Station,2024-07-22 15:21:00,12.0,True
5945,2,College Station,2024-07-22 11:12:00,6.5,True
5946,2,College Station,2024-07-22 10:25:00,7.25,True
5947,2,College Station,2024-07-22 08:50:00,6.25,True
5948,2,College Station,2024-07-22 16:07:00,8.5,True
5949,2,College Station,2024-07-22 17:19:00,7.2,True
5950,2,College Station,2024-07-22 14:08:00,13.0,True
5951,2,College Station,2024-07-22 18:12:00,16.5,True
5952,2,College Station,2024-07-22 17:42:00,14.0,True
5953,2,College Station,2024-07-22 15:19:00,13.5,True
5954,2,College Station,2024-07-22 11:13:00,12.0,True
5955,2,College Station,2024-07-22 18:51:00,6.25,True
5956,2,College Station,2024-07-22 18:08:00,15.0,True
5957,2,College Station,2024-07-22 14:19:00,8.0,True
5958,2,College Station,2024-07-22 18:10:00,15.4,True
5959,2,College Station,2024-07-22 11:18:00,12.5,True
5960,2,College Station,2024-07-22 21:22:00,5.65,True
5961,2,College Station,2024-07-22 12:49:00,21.5,True
5962,2,College Station,2024-07-22 11:16:00,7.5,True
5963,2,College Station,2024-07-22 15:14:00,14.5,True
5964,2,College Station,2024-07-22 21:26:00,21.5,True
5965,2,College Station,2024-07-22 09:17:00,13.0,True
5966,2,College Station,2024-07-22 13:14:00,7.75,True
5967,2,College Station,2024-07-22 16:15:00,15.0,True
5968,2,College Station,2024-07-22 14:10:00,14.5,True
5969,2,College Station,2024-07-22 17:48:00,7.2,True
5970,2,College Station,2024-07-22 15:22:00,7.0,True
5971,2,College Station,2024-07-22 18:08:00,15.0,True
5972,2,College Station,2024-07-22 16:53:00,16.0,True
5973,2,College Station,2024-07-22 09:51:00,11.1,True
5974,2,College Station,2024-07-22 19:14:00,5.4,True
5975,2,College Station,2024-07-22 09:13:00,4.95,True
5976,2,College Station,2024-07-22 21:43:00,8.5,True
5977,2,College Station,2024-07-22 16:32:00,7.25,True
5978,2,College Station,2024-07-22 10:34:00,6.75,True
5979,2,College Station,2024-07-22 10:28:00,7.25,True
5980,2,College Station,2024-07-22 20:32:00,6.75,True
5981,2,College Station,2024-07-22 19:00:00,12.4,True
5982,2,College Station,2024-07-22 18:00:00,20.5,True
5983,2,College Station,2024-07-22 07:24:00,16.0,True
5984,2,College Station,2024-07-22 11:45:00,12.5,True
5985,2,College Station,2024-07-22 08:40:00,14.5,True
5986,2,College Station,2024-07-22 15:30:00,8.5,True
5987,2,College Station,2024-07-22 10:56:00,13.5,True
5988,2,College Station,2024-07-22 13:19:00,14.0,True
5989,2,College Station,2024-07-22 13:40:00,11.9,True
5990,2,College Station,2024-07-22 11:36:00,12.0,True
5991,2,College Station,2024-07-22 09:09:00,13.1,True
5992,2,College Station,2024-07-22 20:18:00,9.19,True
5993,2,College Station,2024-07-22 07:25:00,15.0,True
5994,2,College Station,2024-07-22 07:27:00,7.5,True
5995,2,College Station,2024-07-22 09:15:00,13.9,True
5996,2,College Station,2024-07-22 09:23:00,5.65,True
5997,2,College Station,2024-07-22 08:50:00,10.9,True
5998,2,College Station,2024-07-22 19:07:00,6.05,True
5999,2,College Station,2024-07-22 16:45:00,7.45,True
6000,2,College Station,2024-07-22 09:58:00,7.0,True
6001,2,College Station,2024-07-22 13:59:00,7.5,True
6002,2,College Station,2024-07-22 17:00:00,6.75,True
6003,2,College Station,2024-07-22 19:59:00,16.189999999999998,True
6004,2,College Station,2024-07-22 13:07:00,15.1,True
6005,2,College Station,2024-07-22 14:25:00,14.0,True
6006,2,College Station,2024-07-22 18:51:00,7.25,True
6007,2,College Station,2024-07-22 08:59:00,7.0,True
6008,2,College Station,2024-07-22 09:47:00,16.0,True
6009,2,College Station,2024-07-22 08:38:00,15.0,True
6010,2,College Station,2024-07-22 11:40:00,7.0,True
6011,2,College Station,2024-07-22 09:24:00,7.0,True
6012,2,College Station,2024-07-22 19:58:00,16.0,True
6013,2,College Station,2024-07-22 20:42:00,7.25,True
6014,2,College Station,2024-07-22 09:50:00,13.0,True
6015,2,College Station,2024-07-22 07:34:00,8.19,True
6016,2,College Station,2024-07-22 07:14:00,14.5,True
6017,2,College Station,2024-07-22 10:02:00,14.5,True
6018,2,College Station,2024-07-22 07:03:00,6.5,True
6019,2,College Station,2024-07-22 07:52:00,15.0,True
6020,2,College Station,2024-07-22 11:52:00,11.1,True
6021,2,College Station,2024-07-22 14:33:00,7.5,True
6022,2,College Station,2024-07-22 10:03:00,13.0,True
6023,2,College Station,2024-07-22 08:32:00,13.4,True
6024,2,College Station,2024-07-22 07:54:00,11.9,True
6025,2,College Station,2024-07-22 19:19:00,5.65,True
6026,2,College Station,2024-07-22 19:04:00,7.5,True
6027,2,College Station,2024-07-22 10:15:00,21.0,True
6028,2,College Station,2024-07-22 12:24:00,14.5,True
6029,2,College Station,2024-07-22 19:32:00,11.9,True
6030,2,College Station,2024-07-22 11:10:00,7.0,True
6031,2,College Station,2024-07-22 13:17:00,12.5,True
6032,2,College Station,2024-07-22 12:21:00,8.5,True
6033,2,College Station,2024-07-22 13:24:00,13.0,True
6034,2,College Station,2024-07-22 10:03:00,6.25,True
6035,2,College Station,2024-07-22 08:21:00,16.0,True
6036,2,College Station,2024-07-22 18:26:00,15.0,True
6037,2,College Station,2024-07-22 10:22:00,15.5,True
6038,2,College Station,2024-07-22 07:43:00,6.5,True
6039,2,College Station,2024-07-22 18:46:00,14.6,True
6040,2,College Station,2024-07-22 12:25:00,7.75,True
6041,2,College Station,2024-07-22 20:49:00,13.1,True
6042,2,College Station,2024-07-22 13:21:00,14.4,True
6043,2,College Station,2024-07-22 14:03:00,15.0,True
6044,2,College Station,2024-07-22 09:50:00,7.25,True
6045,2,College Station,2024-07-22 19:25:00,14.5,True
6046,2,College Station,2024-07-22 07:02:00,14.5,True
6047,2,College Station,2024-07-22 19:58:00,12.0,True
6048,2,College Station,2024-07-22 21:30:00,7.5,True
6049,2,College Station,2024-07-22 11:56:00,22.25,True
6050,2,College Station,2024-07-22 13:47:00,8.0,True
6051,2,College Station,2024-07-22 07:57:00,5.09,True
6052,2,College Station,2024-07-22 21:41:00,11.9,True
6053,2,College Station,2024-07-22 13:20:00,14.0,True
6054,3,College Station,2024-07-23 09:17:00,11.5,True
6055,3,College Station,2024-07-23 18:35:00,6.5,True
6056,3,College Station,2024-07-23 18:50:00,16.5,True
6057,3,College Station,2024-07-23 17:04:00,12.5,True
6058,3,College Station,2024-07-23 18:52:00,6.25,True
6059,3,College Station,2024-07-23 18:48:00,5.75,True
6060,3,College Station,2024-07-23 15:10:00,7.0,True
6061,3,College Station,2024-07-23 14:38:00,7.25,True
6062,3,College Station,2024-07-23 20:18:00,12.5,True
6063,3,College Station,2024-07-23 15:42:00,7.25,True
6064,3,College Station,2024-07-23 07:21:00,11.8,True
6065,3,College Station,2024-07-23 13:46:00,6.75,True
6066,3,College Station,2024-07-23 07:49:00,12.1,True
6067,3,College Station,2024-07-23 20:00:00,12.6,True
6068,3,College Station,2024-07-23 12:23:00,12.6,True
6069,3,College Station,2024-07-23 12:41:00,13.0,True
6070,3,College Station,2024-07-23 09:03:00,7.0,True
6071,3,College Station,2024-07-23 11:24:00,14.0,True
6072,3,College Station,2024-07-23 07:55:00,7.5,True
6073,3,College Station,2024-07-23 11:09:00,13.5,True
6074,3,College Station,2024-07-23 14:32:00,6.0,True
6075,3,College Station,2024-07-23 16:18:00,6.5,True
6076,3,College Station,2024-07-23 08:10:00,14.5,True
6077,3,College Station,2024-07-23 13:52:00,6.5,True
6078,3,College Station,2024-07-23 21:40:00,6.5,True
6079,3,College Station,2024-07-23 13:06:00,15.0,True
6080,3,College Station,2024-07-23 17:35:00,12.4,True
6081,3,College Station,2024-07-23 14:36:00,6.5,True
6082,3,College Station,2024-07-23 16:53:00,12.4,True
6083,3,College Station,2024-07-23 17:37:00,14.0,True
6084,3,College Station,2024-07-23 12:22:00,13.6,True
6085,3,College Station,2024-07-23 16:47:00,12.5,True
6086,3,College Station,2024-07-23 16:42:00,7.0,True
6087,3,College Station,2024-07-23 07:52:00,7.55,True
6088,3,College Station,2024-07-23 20:43:00,13.4,True
6089,3,College Station,2024-07-23 15:18:00,6.75,True
6090,3,College Station,2024-07-23 20:27:00,11.1,True
6091,3,College Station,2024-07-23 11:58:00,13.1,True
6092,3,College Station,2024-07-23 10:36:00,6.5,True
6093,3,College Station,2024-07-23 16:36:00,14.5,True
6094,3,College Station,2024-07-23 16:48:00,6.75,True
6095,3,College Station,2024-07-23 20:00:00,7.25,True
6096,3,College Station,2024-07-23 07:11:00,14.0,True
6097,3,College Station,2024-07-23 12:25:00,13.5,True
6098,3,College Station,2024-07-23 10:54:00,7.8,True
6099,3,College Station,2024-07-23 09:42:00,6.0,True
6100,3,College Station,2024-07-23 09:50:00,11.1,True
6101,3,College Station,2024-07-23 07:25:00,9.9,True
6102,3,College Station,2024-07-23 08:40:00,12.5,True
6103,3,College Station,2024-07-23 20:18:00,24.64,True
6104,3,College Station,2024-07-23 16:20:00,12.1,True
6105,3,College Station,2024-07-23 15:12:00,13.0,True
6106,3,College Station,2024-07-23 09:12:00,15.4,True
6107,3,College Station,2024-07-23 21:57:00,15.0,True
6108,3,College Station,2024-07-23 12:24:00,7.95,True
6109,3,College Station,2024-07-23 20:14:00,7.25,True
6110,3,College Station,2024-07-23 17:14:00,7.25,True
6111,3,College Station,2024-07-23 08:18:00,13.5,True
6112,3,College Station,2024-07-23 19:01:00,5.95,True
6113,3,College Station,2024-07-23 11:42:00,14.4,True
6114,3,College Station,2024-07-23 19:27:00,14.5,True
6115,3,College Station,2024-07-23 20:24:00,13.5,True
6116,3,College Station,2024-07-23 07:24:00,6.75,True
6117,3,College Station,2024-07-23 08:51:00,7.5,True
6118,3,College Station,2024-07-23 18:20:00,12.5,True
6119,3,College Station,2024-07-23 15:23:00,7.7,True
6120,3,College Station,2024-07-23 11:35:00,11.1,True
6121,3,College Station,2024-07-23 20:15:00,14.0,True
6122,3,College Station,2024-07-23 11:40:00,15.0,True
6123,3,College Station,2024-07-23 11:50:00,6.5,True
6124,3,College Station,2024-07-23 07:12:00,7.0,True
6125,3,College Station,2024-07-23 20:38:00,7.25,True
6126,3,College Station,2024-07-23 18:14:00,11.1,True
6127,3,College Station,2024-07-23 11:19:00,8.0,True
6128,3,College Station,2024-07-23 14:31:00,7.0,True
6129,3,College Station,2024-07-23 14:01:00,7.75,True
6130,3,College Station,2024-07-23 20:07:00,12.2,True
6131,3,College Station,2024-07-23 13:09:00,7.0,True
6132,3,College Station,2024-07-23 18:07:00,6.75,True
6133,3,College Station,2024-07-23 07:39:00,12.1,True
6134,3,College Station,2024-07-23 10:11:00,6.5,True
6135,3,College Station,2024-07-23 18:00:00,6.5,True
6136,3,College Station,2024-07-23 12:56:00,10.8,True
6137,3,College Station,2024-07-23 13:33:00,5.7,True
6138,3,College Station,2024-07-23 17:15:00,7.25,True
6139,3,College Station,2024-07-23 20:22:00,7.0,True
6140,3,College Station,2024-07-23 08:54:00,7.5,True
6141,3,College Station,2024-07-23 16:54:00,15.5,True
6142,3,College Station,2024-07-23 18:49:00,11.85,True
6143,3,College Station,2024-07-23 18:41:00,6.7,True
6144,3,College Station,2024-07-23 08:40:00,15.9,True
6145,3,College Station,2024-07-23 08:29:00,14.5,True
6146,3,College Station,2024-07-23 14:43:00,14.0,True
6147,3,College Station,2024-07-23 21:09:00,13.4,True
6148,3,College Station,2024-07-23 09:58:00,12.5,True
6149,3,College Station,2024-07-23 20:06:00,8.0,True
6150,3,College Station,2024-07-23 10:14:00,7.0,True
6151,3,College Station,2024-07-23 13:12:00,5.8,True
6152,3,College Station,2024-07-23 20:30:00,7.25,True
6153,3,College Station,2024-07-23 08:52:00,14.0,True
6154,3,College Station,2024-07-23 17:02:00,15.0,True
6155,3,College Station,2024-07-23 21:20:00,7.25,True
6156,3,College Station,2024-07-23 11:00:00,14.3,True
6157,3,College Station,2024-07-23 20:11:00,11.2,True
6158,3,College Station,2024-07-23 14:03:00,8.25,True
6159,3,College Station,2024-07-23 21:02:00,6.75,True
6160,3,College Station,2024-07-23 18:01:00,13.1,True
6161,3,College Station,2024-07-23 18:20:00,6.75,True
6162,3,College Station,2024-07-23 18:00:00,15.5,True
6163,3,College Station,2024-07-23 19:53:00,6.75,True
6164,3,College Station,2024-07-23 11:18:00,6.75,True
6165,3,College Station,2024-07-23 13:43:00,6.25,True
6166,3,College Station,2024-07-23 17:45:00,21.2,True
6167,3,College Station,2024-07-23 09:45:00,16.0,True
6168,3,College Station,2024-07-23 18:54:00,5.95,True
6169,3,College Station,2024-07-23 14:05:00,14.0,True
6170,3,College Station,2024-07-23 20:01:00,14.5,True
6171,3,College Station,2024-07-23 12:50:00,13.5,True
6172,3,College Station,2024-07-23 20:22:00,15.5,True
6173,3,College Station,2024-07-23 07:34:00,6.75,True
6174,3,College Station,2024-07-23 08:03:00,6.75,True
6175,3,College Station,2024-07-23 19:21:00,13.4,True
6176,3,College Station,2024-07-23 12:28:00,21.75,True
6177,3,College Station,2024-07-23 16:46:00,11.9,True
6178,3,College Station,2024-07-23 21:06:00,6.25,True
6179,3,College Station,2024-07-23 16:17:00,14.0,True
6180,3,College Station,2024-07-23 20:42:00,6.0,True
6181,3,College Station,2024-07-23 18:40:00,13.0,True
6182,3,College Station,2024-07-23 18:39:00,7.75,True
6183,3,College Station,2024-07-23 12:12:00,13.5,True
6184,3,College Station,2024-07-23 15:59:00,16.0,True
6185,3,College Station,2024-07-23 09:49:00,14.5,True
6186,3,College Station,2024-07-23 21:17:00,7.0,True
6187,3,College Station,2024-07-23 20:05:00,14.5,True
6188,3,College Station,2024-07-23 15:46:00,5.4,True
6189,3,College Station,2024-07-23 16:17:00,7.5,True
6190,3,College Station,2024-07-23 09:21:00,7.75,True
6191,3,College Station,2024-07-23 14:44:00,7.0,True
6192,3,College Station,2024-07-23 12:10:00,5.6,True
6193,3,College Station,2024-07-23 15:58:00,7.0,True
6194,3,College Station,2024-07-23 17:03:00,13.5,True
6195,3,College Station,2024-07-23 17:56:00,5.15,True
6196,3,College Station,2024-07-23 18:53:00,11.4,True
6197,3,College Station,2024-07-23 15:35:00,6.0,True
6198,3,College Station,2024-07-23 19:01:00,18.5,True
6199,3,College Station,2024-07-23 15:48:00,7.5,True
6200,3,College Station,2024-07-23 10:32:00,6.5,True
6201,3,College Station,2024-07-23 10:17:00,15.5,True
6202,3,College Station,2024-07-23 15:55:00,5.95,True
6203,3,College Station,2024-07-23 10:45:00,11.2,True
6204,3,College Station,2024-07-23 16:21:00,7.25,True
6205,3,College Station,2024-07-23 12:43:00,6.25,True
6206,3,College Station,2024-07-23 11:46:00,7.0,True
6207,3,College Station,2024-07-23 11:25:00,10.19,True
6208,1,College Station,2024-07-24 14:43:00,12.0,True
6209,1,College Station,2024-07-24 15:23:00,13.5,True
6210,1,College Station,2024-07-24 11:48:00,4.59,True
6211,1,College Station,2024-07-24 14:32:00,6.5,True
6212,1,College Station,2024-07-24 21:47:00,16.5,True
6213,1,College Station,2024-07-24 16:32:00,6.5,True
6214,1,College Station,2024-07-24 21:18:00,13.1,True
6215,1,College Station,2024-07-24 14:08:00,13.1,True
6216,1,College Station,2024-07-24 19:51:00,8.25,True
6217,1,College Station,2024-07-24 21:48:00,12.5,True
6218,1,College Station,2024-07-24 08:58:00,5.95,True
6219,1,College Station,2024-07-24 09:18:00,14.0,True
6220,1,College Station,2024-07-24 07:40:00,6.5,True
6221,1,College Station,2024-07-24 10:18:00,15.0,True
6222,1,College Station,2024-07-24 19:07:00,6.0,True
6223,1,College Station,2024-07-24 18:07:00,7.25,True
6224,1,College Station,2024-07-24 10:46:00,6.55,True
6225,1,College Station,2024-07-24 21:09:00,4.4,True
6226,1,College Station,2024-07-24 08:28:00,7.0,True
6227,1,College Station,2024-07-24 15:34:00,9.69,True
6228,1,College Station,2024-07-24 21:02:00,13.0,True
6229,1,College Station,2024-07-24 16:19:00,15.5,True
6230,1,College Station,2024-07-24 16:55:00,6.5,True
6231,1,College Station,2024-07-24 18:30:00,12.0,True
